id,disk_name,path,internal_number,title,title_orig,title_ru,year,main_category,genres,country,directors,cast,status,num_of_seasons,num_episodes_per_season,rating,awards,plot,atmosphere,why_watch,mood,catchphrases,quote,can_stop_at,facts,similar,final_verdict,review,media_type,parent_id,media_size,torrent_id,episode_scan_skipped,plot_granularity,why_watch_tts,plot_tts
9152,ДИСК 12,R:\сериалы\Mad Men\Season 1,,Mad Men (сезон 1),,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,season,6358,0,,0,,,
9163,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e11.avi,,Mad Men S01E00 Mad.Men.s01e11.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9166,ДИСК 12,R:\сериалы\Mad Men\Season 2,,Mad Men (сезон 2),,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,season,6358,0,,0,,,
9175,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e09.avi,,Mad Men S02E00 Mad.Men.s02e09.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9208,ДИСК 12,R:\сериалы\Mad Men\Season 5,,Mad Men (сезон 5),,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,season,6358,0,,0,,,
9211,ДИСК 12,R:\сериалы\Mad Men\Season 5\Mad.Men.s05e03.avi,,Mad Men S05E00 Mad.Men.s05e03.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9208,0,,0,,,
9222,ДИСК 12,R:\сериалы\Mad Men\Season 6,,Mad Men (сезон 6),,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,season,6358,0,,0,,,
9232,ДИСК 12,R:\сериалы\Mad Men\Season 6\Mad.Men.s06e10.avi,,Mad Men S06E00 Mad.Men.s06e10.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9222,0,,0,,,
9288,ДИСК 1,S:\фильмы\Konec.sveta.S01.WEB-DLRip.25Kuzmich,,Konec.sveta.S01.WEB-DLRip.25Kuzmich,Konec sveta,Конец света,2022,Боевики,"[""Комедия"", ""Фэнтези""]",Россия,"[""Александр Незлобин""]","[""Юрий Колокольников"", ""Семен Трескунов"", ""Ксения Кутепова"", ""Владимир Канухин"", ""Екатерина Ильина""]",завершён,1.0,[],"{""imdb"": 6.8, ""tmdb"": 7.1}",[],"В Москве объявляется Князь Тьмы, решивший устроить апокалипсис в спальном районе Чертаново. Его планы оказываются под угрозой, когда он встречает своего взрослого сына Демьяна, работающего кассиром в супермаркете и совершенно не готового к роли Антихриста. Демьян занят бытовыми проблемами, кредитами и попытками наладить личную жизнь, поэтому визит отца воспринимает как досадную помеху. Тем временем Люцифер пытается вовлечь сына в свои грандиозные замыслы, сталкиваясь с полным непониманием современных человеческих ценностей. Развитие сюжета строится на абсурдном столкновении библейского масштаба и российской обыденности, где мелкие житейские дрязги переплетаются с глобальной катастрофой. Неожиданные встречи с ангелами, демонами и обычными жителями района создают хаотичную картину борьбы добра и зла, где каждый персонаж преследует свои приземленные цели, постепенно раскрывая истинную природу человеческого греха.","Сюрреалистичный коктейль из мрачного городского реализма, ироничного черного юмора и нелепых мистических ситуаций в декорациях спального района.","Сериал удачно высмеивает современные стереотипы и показывает конец света через призму обычного быта, предлагая свежий взгляд на классические темы.","Для просмотра под ироничное настроение, когда хочется разбавить будни черным юмором и абсурдными историями.",,"Ад — это не место, это люди, которые тебя окружают.",,"[""Сериал режиссера Дмитрия Тюрина стал одним из самых ярких представителей черной комедии в российской индустрии за последние годы."", ""Юрий Колокольников, исполнивший роль Князя Тьмы, вдохновлялся образом падшего ангела, стараясь сделать его максимально приземленным и ироничным."", ""Сценарий проекта объединил элементы мистического триллера и бытовой драмы, что позволило авторам поднять острые социальные вопросы через призму апокалипсиса."", ""Съемки проходили в Москве, где создатели активно использовали локации спальных районов, чтобы подчеркнуть контраст между потусторонним злом и обыденной российской действительностью."", ""Проект отличается специфическим черным юмором, который балансирует на грани абсурда и философских размышлений о природе человеческих грехов.""]","[""Люцифер"", ""Благие знамения"", ""Проповедник"", ""Вампиры средней полосы""]","Князь Тьмы осознает, что человечество не заслуживает спасения, и решает оставить Апокалипсис в силе, несмотря на привязанность к сыну.","{""rating"": ""хороший"", ""liked"": ""Оригинальная подача мистического сюжета, отличная актерская игра Юрия Колокольникова и удачное сочетание черного юмора с глубокими драматическими темами."", ""disliked"": ""Некоторым зрителям показалось, что темп повествования местами провисает, а обилие абсурдных ситуаций перекрывает логику развития основных персонажей.""}",series,,0,,0,episode,,
9289,ДИСК C,Y:\сериалы\Konec.sveta.S01.WEB-DLRip.25Kuzmich,,Konec.sveta.S01.WEB-DLRip.25Kuzmich,Konec sveta,Конец света,2022,Боевики,"[""Комедия"", ""Фэнтези""]",Россия,"[""Александр Незлобин""]","[""Юрий Колокольников"", ""Семён Трескунов"", ""Ксения Кутепова"", ""Екатерина Ильина"", ""Владимир Канухин""]",завершён,1.0,[],"{""imdb"": 6.8, ""tmdb"": 7.1}",[],"В Москве начинаются странные и пугающие события, которые указывают на скорое пришествие Князя Тьмы. Сатана собственной персоной объявляется в обычном районе Чертаново, чтобы навестить своего блудного сына Демьяна, который работает кассиром в супермаркете и даже не подозревает о своем дьявольском происхождении. Встреча отца и сына запускает череду абсурдных, мистических и катастрофических ситуаций, вовлекающих простых обывателей в глобальную игру между адом и небесной канцелярией. Демьяну приходится столкнуться с необходимостью принять свое наследие, в то время как окружающие пытаются разобраться, является ли происходящее концом света или чьей-то безумной шуткой. Сюжет мастерски переплетает бытовой реализм спального района с черным юмором, мистикой и философскими размышлениями о природе добра и зла в современной России, превращая ожидание апокалипсиса в сатирическое путешествие, полное неожиданных открытий и мрачных откровений.","Сюрреалистичная и мрачно-ироничная атмосфера обыденного российского быта, пропитанная элементами мистического триллера, черным юмором и тотальным абсурдом происходящего.","Сериал предлагает свежий взгляд на жанр мистической драмеди, успешно совмещая сатиру на российскую повседневность с библейскими мотивами и харизматичной актерской игрой Юрия Колокольникова.","для просмотра в выходной день, когда хочется сочетания черного юмора, российской реальности и порции качественной мистики.",,"Даже дьяволу иногда нужно просто посидеть с семьей и выпить чаю, чтобы понять, что мир не стоит того, чтобы его сжигать.",,"[""Сериал режиссера Александра Незлобина сочетает элементы черной комедии и апокалиптического триллера, высмеивая современные реалии."", ""Юрий Колокольников исполнил роль Князя Тьмы, воплотив образ харизматичного, но крайне нелепого и устаревшего антигероя."", ""Съемочная группа уделила особое внимание визуальным эффектам в московских локациях, чтобы создать контраст между обыденной жизнью и адским вторжением."", ""Сюжет проекта является ироничным переосмыслением библейских мотивов в контексте российской провинциальной действительности."", ""Ксения Раппопорт и другие известные актеры согласились на участие в проекте из-за необычного сценария и дерзкого сатирического тона повествования.""]","[""Вампиры средней полосы"", ""Мастер и Маргарита"", ""Сергий против нечисти"", ""Проект «Анна Николаевна»""]","Князь тьмы проигрывает битву за человечество, осознав ценность простых земных привязанностей, и предотвращает апокалипсис, жертвуя своей божественной сущностью ради любви к сыну.","{""rating"": ""хороший"", ""liked"": ""Зрители высоко оценили смелый юмор, отличную игру Юрия Колокольникова и свежий взгляд на привычные мистические клише в сериале."", ""disliked"": ""Некоторым зрителям показался излишне гротескным финал, а местами темп повествования проседал из-за обилия второстепенных сюжетных линий.""}",series,,0,,0,episode,,
